benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,candidate_bank_target_recall,candidate_bank_contains_all_truth,candidate_bank_size,candidate_bank_nuisance_count,probe_certified,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics,selector_structure,panel,balance_profile,nominal_samples_per_client,client_sizes,communication_per_client,frozen_v6_anchor_structure,frozen_candidate_bank_terms,rccd_final_structure,discovery_full_structure,discovery_full_coefficients,exception_term,source_term,exception_in_bank,exception_in_anchor,source_in_anchor,rccd_attempted,exception_coefficient,selector_eligible_clients,selector_eligible_support,selector_full_sse,selector_zero_sse,selector_delta,selector_passed,probe_eligible_clients,probe_eligible_support,probe_full_sse,probe_zero_sse,probe_delta,probe_passed,selector_outside_anchor_sse,selector_outside_full_sse,selector_outside_safe,probe_outside_anchor_sse,probe_outside_full_sse,probe_outside_safe,rccd_accepted
cubic_cross,spurious,0.1,100,4,20101,rccd-spent-diagnostic,1.0,1.0,1.0,0.00010259565209730641,0.26270359789857256,0.0,1.0,0.0,frozen-v6-anchor,0.2190540870930183,0.3897198488400761,1.6763763640000207,3135059,x1*x2;x1^3;x3^2,-0.02194 + 0.5193·x₃² + 0.7928·x₁³ + 1.188·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),cos(x3),x3^2,x1^3; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,783764.75,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);cos(x3);x3^2;x1^3,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,100,4,20102,rccd-spent-diagnostic,1.0,1.0,1.0,1.7029901162621612e-05,0.25225310558254493,0.0,1.0,0.0,frozen-v6-anchor,0.2691218576076049,0.36686156966250866,1.6772222719999945,3107230,x1*x2;x1^3;x3^2,-0.04031 + 0.5143·x₃² + 0.8024·x₁³ + 1.199·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,x3^2,x1^3,cos(x3); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,3,0.0,63,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,776807.5,1;x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;x3^2;x1^3;cos(x3),1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,100,4,20103,rccd-spent-diagnostic,1.0,1.0,1.0,0.0001187737075684947,0.36792787825161954,0.0,1.0,0.0,frozen-v6-anchor,0.4527575538931922,0.7325342670240692,1.6938343300000156,3140068,x1*x2;x1^3;x3^2,-0.04413 + 0.5268·x₃² + 0.7954·x₁³ + 1.222·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x3^2,x1^3,sin(x1+x1^2),x1^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,785017.0,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x3^2;x1^3;sin(x1+x1^2);x1^2,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,100,4,20104,rccd-spent-diagnostic,1.0,1.0,1.0,5.2490781953833384e-05,0.2768595669236106,0.0,1.0,0.0,frozen-v6-anchor,0.2404644760581346,0.33122748249313644,1.702555010000026,3140024,x1*x2;x1^3;x3^2,-0.0347 + 0.4967·x₃² + 0.8014·x₁³ + 1.184·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x3^2,x1*x2,sin(x1),x1^3,sin(x2),x2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,785006.0,1;x3^2;x1^3;x1*x2,x1;x3^2;x1*x2;sin(x1);x1^3;sin(x2);x2,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,100,4,20105,rccd-spent-diagnostic,1.0,1.0,1.0,3.0331202431892217e-05,0.33307302701317854,0.0,1.0,0.0,frozen-v6-anchor,0.4497479806386887,0.5453787073998229,1.6585638029999927,3108473,x1*x2;x1^3;x3^2,-0.04686 + 0.5088·x₃² + 0.7968·x₁³ + 1.206·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,x3^2,x2^2,sin(x1)*cos(x2); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,777118.25,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;x3^2;x2^2;sin(x1)*cos(x2),1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,250,4,20101,rccd-spent-diagnostic,1.0,1.0,1.0,2.858379922988865e-05,0.30072158170378216,0.0,1.0,0.0,frozen-v6-anchor,0.30978594268512016,0.4432476145362345,1.7449463250000008,3151477,x1*x2;x1^3;x3^2,-0.05923 + 0.5105·x₃² + 0.8004·x₁³ + 1.193·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x3^2,x1^3,x1^2,x4; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,787869.25,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x3^2;x1^3;x1^2;x4,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,250,4,20102,rccd-spent-diagnostic,1.0,1.0,1.0,5.6410575206815105e-05,0.33033443496805104,0.0,1.0,0.0,frozen-v6-anchor,0.33747806587614326,0.41052571982440034,1.7438279760000057,3152845,x1*x2;x1^3;x3^2,0.02524 + 0.4835·x₃² + 0.7992·x₁³ + 1.219·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x3^2,x1*x2,sin(x1),x1^3,x2,x1^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,788211.25,1;x3^2;x1^3;x1*x2,x1;x3^2;x1*x2;sin(x1);x1^3;x2;x1^2,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,250,4,20103,rccd-spent-diagnostic,1.0,1.0,1.0,2.777200555976564e-05,0.2276901561065601,0.0,1.0,0.0,frozen-v6-anchor,0.2526732211680118,0.31373027108853924,1.7583437770000216,3153040,x1*x2;x1^3;x3^2,0.03458 + 0.4868·x₃² + 0.7962·x₁³ + 1.196·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x3^2,cos(x3),x1^3,x4^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,788260.0,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x3^2;cos(x3);x1^3;x4^2,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,250,4,20104,rccd-spent-diagnostic,1.0,1.0,1.0,1.2890358096362381e-05,0.27621298026760793,0.0,1.0,0.0,frozen-v6-anchor,0.25694857441014796,0.36044257609626434,1.7659666689999938,3156624,x1*x2;x1^3;x3^2,-0.02147 + 0.5027·x₃² + 0.7976·x₁³ + 1.204·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,cos(x3),x3^2,x1^3,cos(x1),sin(x1)*cos(x2); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,8,5,1.0,219,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,789156.0,1;x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;cos(x3);x3^2;x1^3;cos(x1);sin(x1)*cos(x2),1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.1,250,4,20105,rccd-spent-diagnostic,1.0,1.0,1.0,1.4657366186202468e-05,0.30444387977521803,0.0,1.0,0.0,frozen-v6-anchor,0.3424282405641832,0.4692416938826227,1.7611352829999873,3153116,x1*x2;x1^3;x3^2,-0.01949 + 0.4967·x₃² + 0.8011·x₁³ + 1.206·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,x3^2,x1^3,cos(x1),x2^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,788279.0,1;x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;x3^2;x1^3;cos(x1);x2^2,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,100,4,20101,rccd-spent-diagnostic,0.0,0.6666666666666666,0.6666666666666666,0.0006546367063320336,1.0435087767858817,0.0,1.0,0.0,frozen-v6-anchor,0.8664106640586163,1.5012005217363007,1.5610673120000058,3014693,cos(x3);x1*x2;x1^3,1.426 - 1.595·cos(x₃) + 0.7841·x₁³ + 1.176·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,cos(x3),x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,cos(x3),x4; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,cos(x3),x1^3,x1*x2; wrapper_overhead_unoptimized=1",0.6666666666666666,0.0,6,4,1.0,63,0,0,0,1;cos(x3);x1^3;x1*x2,G,balanced,100,100;100;100;100,753673.25,1;cos(x3);x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;cos(x3);x4,1;cos(x3);x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,100,4,20102,rccd-spent-diagnostic,1.0,1.0,1.0,6.811960467479755e-05,1.0090124223301797,0.0,1.0,0.0,frozen-v6-anchor,1.0764874304304721,1.4674462786500801,1.5276901969999983,2987062,x1*x2;x1^3;x3^2,-0.08063 + 0.5285·x₃² + 0.8048·x₁³ + 1.198·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,x1^3,x3^2,cos(x3); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,3,0.0,63,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,746765.5,1;x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;x1^3;x3^2;cos(x3),1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,100,4,20103,rccd-spent-diagnostic,0.0,1.0,0.6666666666666666,0.012590745749747376,2.1457079513188546,0.0,1.0,0.0,frozen-v6-anchor,1.9639760356431353,3.107098735957758,1.5677517629999898,3018948,x1*x2;x1^3,0.7048 + 0.7897·x₁³ + 1.26·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,x3^2,sin(x1+x1^2),x1^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x1^3;x1*x2,G,balanced,100,100;100;100;100,754737.0,1;x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;x3^2;sin(x1+x1^2);x1^2,1;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,100,4,20104,rccd-spent-diagnostic,1.0,1.0,1.0,0.00020996312775715901,1.1074382676944428,0.0,1.0,0.0,frozen-v6-anchor,0.9618579042324288,1.3249099299720646,1.540976162000021,2991154,x1*x2;x1^3;x3^2,-0.06941 + 0.4933·x₃² + 0.8027·x₁³ + 1.169·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,x3^2,sin(x2),x2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,747788.5,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;x3^2;sin(x2);x2,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,100,4,20105,rccd-spent-diagnostic,1.0,1.0,1.0,0.00012132480974694055,1.3322921080527141,0.0,1.0,0.0,frozen-v6-anchor,1.7989919225545614,2.1815148295989273,1.6498943100000076,3075868,x1*x2;x1^3;x3^2,-0.09372 + 0.5175·x₃² + 0.7936·x₁³ + 1.212·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,x1^3,x3^2,x2^2,sin(x1)*cos(x2); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,768967.0,1;x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;x1^3;x3^2;x2^2;sin(x1)*cos(x2),1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,250,4,20101,rccd-spent-diagnostic,1.0,1.0,1.0,0.00011433519691343094,1.2028863268151286,0.0,1.0,0.0,frozen-v6-anchor,1.2391437707404895,1.772990458144944,1.5797934199999872,3002234,x1*x2;x1^3;x3^2,-0.1185 + 0.521·x₃² + 0.8007·x₁³ + 1.185·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,x3^2,x1^2,x4; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,750558.5,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;x3^2;x1^2;x4,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,250,4,20102,rccd-spent-diagnostic,1.0,1.0,1.0,0.00022564230084658364,1.3213377398722042,0.0,1.0,0.0,frozen-v6-anchor,1.3499122635045442,1.6421028792975523,1.5772711889999869,3003512,x1*x2;x1^3;x3^2,0.05048 + 0.4669·x₃² + 0.7985·x₁³ + 1.238·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,x1^3,x3^2,x2,x1^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,750878.0,1;x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;x1^3;x3^2;x2;x1^2,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,250,4,20103,rccd-spent-diagnostic,1.0,1.0,1.0,0.00011108802221944035,0.9107606244262405,0.0,1.0,0.0,frozen-v6-anchor,1.0106928846720693,1.2549210843541017,1.5660308979999797,3003444,x1*x2;x1^3;x3^2,0.06916 + 0.4735·x₃² + 0.7924·x₁³ + 1.192·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,x1*x2,sin(x1),x1^3,x3^2,x4^2,cos(x3); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,750861.0,1;x3^2;x1^3;x1*x2,x1;x1*x2;sin(x1);x1^3;x3^2;x4^2;cos(x3),1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,250,4,20104,rccd-spent-diagnostic,1.0,1.0,1.0,5.1561432387844384e-05,1.1048519210704317,0.0,1.0,0.0,frozen-v6-anchor,1.0277942976405958,1.441770304385002,1.575747831000001,3002996,x1*x2;x1^3;x3^2,-0.04294 + 0.5055·x₃² + 0.7952·x₁³ + 1.209·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,x1^3,x3^2,cos(x1),sin(x1)*cos(x2); exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,750749.0,1;x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;x1^3;x3^2;cos(x1);sin(x1)*cos(x2),1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,spurious,0.2,250,4,20105,rccd-spent-diagnostic,1.0,1.0,1.0,5.862946475481674e-05,1.2177755191008721,0.0,1.0,0.0,frozen-v6-anchor,1.3697129622567406,1.8769667755304846,1.577196286000003,3003332,x1*x2;x1^3;x3^2,-0.03898 + 0.4934·x₃² + 0.8022·x₁³ + 1.212·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,x1^3,x1*x2; bank=x1,sin(x1),x1*x2,x1^3,x3^2,cos(x1),x2^2; exception=; source=; in_bank=0; in_anchor=0; source_in_anchor=0; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x3^2;x1^3;x1*x2,G,balanced,250,250;250;250;250,750833.0,1;x3^2;x1^3;x1*x2,x1;sin(x1);x1*x2;x1^3;x3^2;cos(x1);x2^2,1;x3^2;x1^3;x1*x2,,[],,,0.0,0.0,0.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
cubic_cross,exception,0.1,100,4,20101,rccd-spent-diagnostic,1.0,1.0,1.0,7.31970143738131e-05,0.4321384114624129,0.0,1.0,0.0,frozen-v6-anchor,0.310032808941605,0.39330985570104343,2.344981450000006,3622001,I(x3>1)*x3^2;x1*x2;x1^3;x3^2,-0.008214 + 0.5301·x₃² + 0.7381·𝟙[x₃>1]·x₃² + 0.8035·x₁³ + 1.193·x₁x₂,"RCCD spent-seed diagnostic; anchor=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; bank=x1*x2,x1,x3^2,sin(x1),x1^3,I(x3>1)*x3^2; exception=I(x3>1)*x3^2; source=x3^2; in_bank=1; in_anchor=1; source_in_anchor=1; attempted=0; selector_eligible=; selector_N=0; selector_delta=None; selector_pass=0; probe_eligible=; probe_N=0; probe_delta=None; probe_pass=0; selector_outside_safe=0; probe_outside_safe=0; accepted=0; final=1,x3^2,I(x3>1)*x3^2,x1^3,x1*x2; wrapper_overhead_unoptimized=1",1.0,1.0,6,2,1.0,63,0,0,0,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,G,balanced,100,100;100;100;100,905500.25,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,x1*x2;x1;x3^2;sin(x1);x1^3;I(x3>1)*x3^2,1;x3^2;I(x3>1)*x3^2;x1^3;x1*x2,,[],I(x3>1)*x3^2,x3^2,1.0,1.0,1.0,0.0,,,0,,,,0.0,,0,,,,0.0,,,0.0,,,0.0,0.0
