family,noise_ratio,samples_per_client,num_clients,balance_profile,role_profile,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,deviation_tp,deviation_fp,deviation_fn,deviation_precision,deviation_recall,all_true_deviations_recovered,spurious_deviation_accepted,runtime_seconds,communication_bytes,discovered_terms,final_structure,accepted_deviations,anchor_structure,bank_terms,source_linked_candidates,ambiguity_guard,certificate_violation_count,diagnostics_json,expression,stop_reason
quadratic_role,0.3,100,4,balanced,single,24101,scsv-rcd-v7-full,0.0,1.0,0.75,0.007155003916777125,3.642620560822014,1,0,0,1.0,1.0,1.0,0.0,2.480640595000011,4384995,I(x3>1)*x3^2;x1^3;x3^2,1;x3^2;x1^3;I(x3>1)*x3^2,I(x3>1)*x3^2,1;x3^2;x1^3,x1;sin(x1);x1^3;x3^2;I(x3>1)*x3^2;sin(x2);x4,I(x3>1)*x3^2,0.0,0,"[{""certificate_positive"":true,""probe_delta"":-0.9024329030481681,""probe_eligible_clients"":[""client-4""],""probe_full_sse"":41.073789274031924,""probe_outside_anchor_sse"":162.88409679390594,""probe_outside_full_sse"":121.43489893164036,""probe_outside_safe"":true,""probe_passed"":true,""probe_support"":15,""probe_zero_sse"":121.3088497252968,""selector_delta"":-1.080801924870054,""selector_eligible_clients"":[""client-4""],""selector_full_sse"":37.901500381943606,""selector_outside_anchor_sse"":203.16412608134,""selector_outside_full_sse"":186.15414196027012,""selector_outside_safe"":true,""selector_passed"":true,""selector_support"":15,""selector_zero_sse"":133.79774635443638,""source_term"":""x3^2"",""term"":""I(x3>1)*x3^2""}]",0.06563 + 0.5882·x₃² + 0.8007·x₁³ + 0.7822·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,x1^3; bank=x1,sin(x1),x1^3,x3^2,I(x3>1)*x3^2,sin(x2),x4; source_linked=I(x3>1)*x3^2; accepted=I(x3>1)*x3^2; ambiguity=0; final=1,x3^2,x1^3,I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24101,scsv-v6-full,0.0,1.0,0.5,0.02339267398911474,4.774556858976348,0,0,1,0.0,0.0,0.0,0.0,2.4765934060000063,4366843,x1^3;x3^2,1;x3^2;x1^3,,,,,0.0,0,[],-0.02619 + 0.9574·x₃² + 0.8306·x₁³,"SCSV-Cert v6; score=1; bank=x1,sin(x1),x1^3,x3^2,I(x3>1)*x3^2,sin(x2),x4; selector=1,x3^2,x1^3; probe_certified=1; sets=120; diagnostics=[{""best_swap_gain"":158.85921074691475,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":44.27823233037327,""loco_min_swap_gain"":42.850792796053724,""necessity_gain"":153.55474229357003,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":391.7910358789392,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":1445.1534133829464,""loco_min_swap_gain"":243.3984768253968,""necessity_gain"":2198.018255425799,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^3""}]"
quadratic_role,0.3,100,4,balanced,single,24101,scsv-rcd-v7-no-probe,0.0,1.0,0.75,0.007155003916777125,3.642620560822014,1,0,0,1.0,1.0,1.0,0.0,2.487426995000021,4384995,I(x3>1)*x3^2;x1^3;x3^2,1;x3^2;x1^3;I(x3>1)*x3^2,I(x3>1)*x3^2,1;x3^2;x1^3,x1;sin(x1);x1^3;x3^2;I(x3>1)*x3^2;sin(x2);x4,I(x3>1)*x3^2,0.0,0,"[{""certificate_positive"":true,""probe_delta"":-0.9024329030481681,""probe_eligible_clients"":[""client-4""],""probe_full_sse"":41.073789274031924,""probe_outside_anchor_sse"":162.88409679390594,""probe_outside_full_sse"":121.43489893164036,""probe_outside_safe"":true,""probe_passed"":true,""probe_support"":15,""probe_zero_sse"":121.3088497252968,""selector_delta"":-1.080801924870054,""selector_eligible_clients"":[""client-4""],""selector_full_sse"":37.901500381943606,""selector_outside_anchor_sse"":203.16412608134,""selector_outside_full_sse"":186.15414196027012,""selector_outside_safe"":true,""selector_passed"":true,""selector_support"":15,""selector_zero_sse"":133.79774635443638,""source_term"":""x3^2"",""term"":""I(x3>1)*x3^2""}]",0.06563 + 0.5882·x₃² + 0.8007·x₁³ + 0.7822·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=0; anchor=1,x3^2,x1^3; bank=x1,sin(x1),x1^3,x3^2,I(x3>1)*x3^2,sin(x2),x4; source_linked=I(x3>1)*x3^2; accepted=I(x3>1)*x3^2; ambiguity=0; final=1,x3^2,x1^3,I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24101,legacy-certificate,0.0,0.3333333333333333,0.25,0.025358501242565334,4.502237679382078,1,0,0,1.0,1.0,1.0,0.0,0.1170202029999814,142790,I(x3>1)*x3^2;sin(x1);x1,1;x1;sin(x1);I(x3>1)*x3^2,,,,,0.0,0,[],0.9574 + 6.627·x₁ - 7.197·sin(x₁) + 1.164·𝟙[x₃>1]·x₃²,target federated MSE reached
quadratic_role,0.3,100,4,balanced,single,24101,centralized-forward,0.0,0.8,1.0,0.002595759636962012,3.129488942310711,1,0,0,1.0,1.0,1.0,0.0,0.02758447899998373,0,I(x3>1)*x3^2;sin(x2);x1^3;x3^2;x4,1;x1^3;I(x3>1)*x3^2;x3^2;sin(x2);x4,,,,,0.0,0,[],0.03933 + 0.7944·x₁³ + 0.8464·𝟙[x₃>1]·x₃² + 0.583·x₃² + 0.8112·sin(x₂) + 0.3747·x₄,information criterion stopped
quadratic_role,0.3,100,4,balanced,single,24102,scsv-rcd-v7-full,0.0,1.0,0.75,0.01204362691359395,3.464723155582581,1,0,0,1.0,1.0,1.0,0.0,2.4420603910000125,4335015,I(x3>1)*x3^2;sin(x2);x1^3,1;sin(x2);x1^3;I(x3>1)*x3^2,,1;sin(x2);x1^3;I(x3>1)*x3^2,x1;sin(x1);x1^3;I(x3>1)*x3^2;cos(x3);sin(x2);I(x1>1)*x1,,0.0,0,[],0.8858 + 0.962·sin(x₂) + 0.7781·x₁³ + 1.147·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=1; anchor=1,sin(x2),x1^3,I(x3>1)*x3^2; bank=x1,sin(x1),x1^3,I(x3>1)*x3^2,cos(x3),sin(x2),I(x1>1)*x1; source_linked=; accepted=; ambiguity=0; final=1,sin(x2),x1^3,I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24102,scsv-v6-full,0.0,1.0,0.75,0.01204362691359395,3.464723155582581,1,0,0,1.0,1.0,1.0,0.0,2.4417289729999823,4335015,I(x3>1)*x3^2;sin(x2);x1^3,1;sin(x2);x1^3;I(x3>1)*x3^2,,,,,0.0,0,[],0.8858 + 0.962·sin(x₂) + 0.7781·x₁³ + 1.147·𝟙[x₃>1]·x₃²,"SCSV-Cert v6; score=1; bank=x1,sin(x1),x1^3,I(x3>1)*x3^2,cos(x3),sin(x2),I(x1>1)*x1; selector=1,sin(x2),x1^3,I(x3>1)*x3^2; probe_certified=0; sets=120; diagnostics=[{""best_swap_gain"":-4.006427876781288,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":15.284106202228145,""loco_min_swap_gain"":-12.832308803378623,""necessity_gain"":28.699575879235738,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":false,""reason"":""surrogate one-swap falsification failed"",""swap_passed"":false,""term"":""sin(x2)""},{""best_swap_gain"":161.33959241139675,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":796.2694882387855,""loco_min_swap_gain"":91.12004568916225,""necessity_gain"":1315.7530556502888,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^3""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":139.3375815024475,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x3>1)*x3^2""}]"
quadratic_role,0.3,100,4,balanced,single,24102,scsv-rcd-v7-no-probe,0.0,1.0,0.75,0.01204362691359395,3.464723155582581,1,0,0,1.0,1.0,1.0,0.0,2.443879987999992,4335015,I(x3>1)*x3^2;sin(x2);x1^3,1;sin(x2);x1^3;I(x3>1)*x3^2,,1;sin(x2);x1^3;I(x3>1)*x3^2,x1;sin(x1);x1^3;I(x3>1)*x3^2;cos(x3);sin(x2);I(x1>1)*x1,,0.0,0,[],0.8858 + 0.962·sin(x₂) + 0.7781·x₁³ + 1.147·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=0; anchor=1,sin(x2),x1^3,I(x3>1)*x3^2; bank=x1,sin(x1),x1^3,I(x3>1)*x3^2,cos(x3),sin(x2),I(x1>1)*x1; source_linked=; accepted=; ambiguity=0; final=1,sin(x2),x1^3,I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24102,legacy-certificate,0.0,0.0,0.0,0.02989871767861286,4.703713750896121,0,0,1,0.0,0.0,0.0,0.0,0.11633146099998726,143043,cos(x3);sin(x1);x1,1;x1;sin(x1);cos(x3),,,,,0.0,0,[],2.645 + 6.638·x₁ - 7.124·sin(x₁) - 2.703·cos(x₃),target federated MSE reached
quadratic_role,0.3,100,4,balanced,single,24102,centralized-forward,0.0,0.75,0.75,0.0011657240228481896,2.8382626176486867,1,0,0,1.0,1.0,1.0,0.0,0.022462243000006765,0,I(x3>1)*x3^2;cos(x3);sin(x2);x1^3,1;x1^3;I(x3>1)*x3^2;cos(x3);sin(x2),,,,,0.0,0,[],1.573 + 0.7811·x₁³ + 0.8319·𝟙[x₃>1]·x₃² - 1.566·cos(x₃) + 0.9915·sin(x₂),information criterion stopped
quadratic_role,0.3,100,4,balanced,single,24103,scsv-rcd-v7-full,1.0,1.0,1.0,0.00021884308679986477,2.4227059060557257,1,0,0,1.0,1.0,1.0,0.0,2.4336767309999914,4332062,I(x3>1)*x3^2;sin(x2);x1^3;x3^2,1;x3^2;sin(x2);x1^3;I(x3>1)*x3^2,,1;x3^2;sin(x2);x1^3;I(x3>1)*x3^2,x1;sin(x1);x1^3;x3^2;I(x3>1)*x3^2;sin(x2);x1*x2,,0.0,0,[],-0.06282 + 0.6165·x₃² + 1.051·sin(x₂) + 0.8101·x₁³ + 0.7714·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,sin(x2),x1^3,I(x3>1)*x3^2; bank=x1,sin(x1),x1^3,x3^2,I(x3>1)*x3^2,sin(x2),x1*x2; source_linked=; accepted=; ambiguity=0; final=1,x3^2,sin(x2),x1^3,I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24103,scsv-v6-full,1.0,1.0,1.0,0.00021884308679986477,2.4227059060557257,1,0,0,1.0,1.0,1.0,0.0,2.4332773399999894,4332062,I(x3>1)*x3^2;sin(x2);x1^3;x3^2,1;x3^2;sin(x2);x1^3;I(x3>1)*x3^2,,,,,0.0,0,[],-0.06282 + 0.6165·x₃² + 1.051·sin(x₂) + 0.8101·x₁³ + 0.7714·𝟙[x₃>1]·x₃²,"SCSV-Cert v6; score=1; bank=x1,sin(x1),x1^3,x3^2,I(x3>1)*x3^2,sin(x2),x1*x2; selector=1,x3^2,sin(x2),x1^3,I(x3>1)*x3^2; probe_certified=0; sets=120; diagnostics=[{""best_swap_gain"":15.269482618899815,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":-3.8115820250204706,""loco_min_swap_gain"":-5.25578098983425,""necessity_gain"":18.995836393575473,""necessity_passed"":false,""outside_nondegradation_passed"":true,""passed"":false,""reason"":""conditional necessity failed"",""swap_passed"":false,""term"":""x3^2""},{""best_swap_gain"":21.49173780124312,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":5.471574923005505,""loco_min_swap_gain"":8.191782936502022,""necessity_gain"":21.318889216290245,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x2)""},{""best_swap_gain"":367.2626109636692,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":835.8907917870862,""loco_min_swap_gain"":140.683246798028,""necessity_gain"":1781.2067383288213,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^3""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":18.550642005933696,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x3>1)*x3^2""}]"
quadratic_role,0.3,100,4,balanced,single,24103,scsv-rcd-v7-no-probe,1.0,1.0,1.0,0.00021884308679986477,2.4227059060557257,1,0,0,1.0,1.0,1.0,0.0,2.433380242999988,4332062,I(x3>1)*x3^2;sin(x2);x1^3;x3^2,1;x3^2;sin(x2);x1^3;I(x3>1)*x3^2,,1;x3^2;sin(x2);x1^3;I(x3>1)*x3^2,x1;sin(x1);x1^3;x3^2;I(x3>1)*x3^2;sin(x2);x1*x2,,0.0,0,[],-0.06282 + 0.6165·x₃² + 1.051·sin(x₂) + 0.8101·x₁³ + 0.7714·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=0; anchor=1,x3^2,sin(x2),x1^3,I(x3>1)*x3^2; bank=x1,sin(x1),x1^3,x3^2,I(x3>1)*x3^2,sin(x2),x1*x2; source_linked=; accepted=; ambiguity=0; final=1,x3^2,sin(x2),x1^3,I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24103,legacy-certificate,0.0,0.3333333333333333,0.25,0.027211849190174744,4.224752665914177,0,0,1,0.0,0.0,0.0,0.0,0.11628133299998922,142989,sin(x1);x1;x3^2,1;x1;sin(x1);x3^2,,,,,0.0,0,[],-0.2137 + 6.677·x₁ - 7.067·sin(x₁) + 1.002·x₃²,target federated MSE reached
quadratic_role,0.3,100,4,balanced,single,24103,centralized-forward,1.0,1.0,1.0,0.0002188430867998535,2.4227059060557257,1,0,0,1.0,1.0,1.0,0.0,0.02190546099998869,0,I(x3>1)*x3^2;sin(x2);x1^3;x3^2,1;x1^3;I(x3>1)*x3^2;x3^2;sin(x2),,,,,0.0,0,[],-0.06282 + 0.8101·x₁³ + 0.7714·𝟙[x₃>1]·x₃² + 0.6165·x₃² + 1.051·sin(x₂),information criterion stopped
quadratic_role,0.3,100,4,balanced,single,24104,scsv-rcd-v7-full,0.0,0.4,0.5,0.010746852204177046,3.0293289096530533,1,0,0,1.0,1.0,1.0,0.0,2.3841616530000067,4298294,I(x3>1)*x3^2;sin(x1);sin(x2);x1;x3,1;x1;x3;sin(x1);sin(x2);I(x3>1)*x3^2,,1;x1;x3;sin(x1);sin(x2);I(x3>1)*x3^2,x1;sin(x1);x1^3;x3;I(x3>1)*x3^2;sin(x2);sin(x3),,0.0,0,[],0.09264 + 6.548·x₁ - 0.9659·x₃ - 7.085·sin(x₁) + 1.172·sin(x₂) + 1.817·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x3,sin(x1),sin(x2),I(x3>1)*x3^2; bank=x1,sin(x1),x1^3,x3,I(x3>1)*x3^2,sin(x2),sin(x3); source_linked=; accepted=; ambiguity=0; final=1,x1,x3,sin(x1),sin(x2),I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24104,scsv-v6-full,0.0,0.4,0.5,0.010746852204177046,3.0293289096530533,1,0,0,1.0,1.0,1.0,0.0,2.3837975380000103,4298294,I(x3>1)*x3^2;sin(x1);sin(x2);x1;x3,1;x1;x3;sin(x1);sin(x2);I(x3>1)*x3^2,,,,,0.0,0,[],0.09264 + 6.548·x₁ - 0.9659·x₃ - 7.085·sin(x₁) + 1.172·sin(x₂) + 1.817·𝟙[x₃>1]·x₃²,"SCSV-Cert v6; score=1; bank=x1,sin(x1),x1^3,x3,I(x3>1)*x3^2,sin(x2),sin(x3); selector=1,x1,x3,sin(x1),sin(x2),I(x3>1)*x3^2; probe_certified=1; sets=120; diagnostics=[{""best_swap_gain"":901.4458000374534,""best_swap_rival"":""sin(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":554.493311144882,""loco_min_swap_gain"":530.9382320962695,""necessity_gain"":892.5113939458861,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":37.64546766479452,""best_swap_rival"":""sin(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":39.90266307317347,""loco_min_swap_gain"":16.294746766035132,""necessity_gain"":79.11991917478693,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3""},{""best_swap_gain"":6.528433530174084,""best_swap_rival"":""x1^3"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":181.2219208767183,""loco_min_swap_gain"":2.4960832246977134,""necessity_gain"":269.4496119995292,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)""},{""best_swap_gain"":61.524516504575615,""best_swap_rival"":""sin(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":32.3507209387426,""loco_min_swap_gain"":33.28883719806544,""necessity_gain"":66.27738177549429,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x2)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":162.46800388277995,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x3>1)*x3^2""}]"
quadratic_role,0.3,100,4,balanced,single,24104,scsv-rcd-v7-no-probe,0.0,0.4,0.5,0.010746852204177046,3.0293289096530533,1,0,0,1.0,1.0,1.0,0.0,2.3902281240000036,4298294,I(x3>1)*x3^2;sin(x1);sin(x2);x1;x3,1;x1;x3;sin(x1);sin(x2);I(x3>1)*x3^2,,1;x1;x3;sin(x1);sin(x2);I(x3>1)*x3^2,x1;sin(x1);x1^3;x3;I(x3>1)*x3^2;sin(x2);sin(x3),,0.0,0,[],0.09264 + 6.548·x₁ - 0.9659·x₃ - 7.085·sin(x₁) + 1.172·sin(x₂) + 1.817·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x3,sin(x1),sin(x2),I(x3>1)*x3^2; bank=x1,sin(x1),x1^3,x3,I(x3>1)*x3^2,sin(x2),sin(x3); source_linked=; accepted=; ambiguity=0; final=1,x1,x3,sin(x1),sin(x2),I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24104,legacy-certificate,0.0,0.0,0.0,0.05982950285926946,7.127223855138514,0,0,1,0.0,0.0,0.0,0.0,0.14447843100001023,178389,sin(x1);x1;x2;x3,1;x1;sin(x1);x3;x2,,,,,0.0,0,[],1.907 + 6.773·x₁ - 7.241·sin(x₁) + 0.6227·x₃ + 0.4365·x₂,target federated MSE reached
quadratic_role,0.3,100,4,balanced,single,24104,centralized-forward,1.0,1.0,1.0,0.0005624043244743493,2.849710602936522,1,0,0,1.0,1.0,1.0,0.0,0.022397640000008323,0,I(x3>1)*x3^2;sin(x2);x1^3;x3^2,1;x1^3;I(x3>1)*x3^2;x3^2;sin(x2),,,,,0.0,0,[],-0.1404 + 0.7981·x₁³ + 0.7961·𝟙[x₃>1]·x₃² + 0.61·x₃² + 1.216·sin(x₂),information criterion stopped
quadratic_role,0.3,100,4,balanced,single,24105,scsv-rcd-v7-full,0.0,1.0,0.75,0.007015725279404669,3.7125922988290263,1,0,0,1.0,1.0,1.0,0.0,2.3855407300000024,4286276,I(x3>1)*x3^2;x1^3;x3^2,1;x3^2;x1^3;I(x3>1)*x3^2,,1;x3^2;x1^3;I(x3>1)*x3^2,x1;x1^3;x3^2;I(x3>1)*x3^2;sin(x2),,0.0,0,[],0.1546 + 0.5876·x₃² + 0.8052·x₁³ + 0.7888·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,x1^3,I(x3>1)*x3^2; bank=x1,x1^3,x3^2,I(x3>1)*x3^2,sin(x2); source_linked=; accepted=; ambiguity=0; final=1,x3^2,x1^3,I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24105,scsv-v6-full,0.0,1.0,0.75,0.007015725279404669,3.7125922988290263,1,0,0,1.0,1.0,1.0,0.0,2.385200101999999,4286276,I(x3>1)*x3^2;x1^3;x3^2,1;x3^2;x1^3;I(x3>1)*x3^2,,,,,0.0,0,[],0.1546 + 0.5876·x₃² + 0.8052·x₁³ + 0.7888·𝟙[x₃>1]·x₃²,"SCSV-Cert v6; score=1; bank=x1,x1^3,x3^2,I(x3>1)*x3^2,sin(x2); selector=1,x3^2,x1^3,I(x3>1)*x3^2; probe_certified=0; sets=32; diagnostics=[{""best_swap_gain"":74.51545931137605,""best_swap_rival"":""sin(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":43.01193851327437,""loco_min_swap_gain"":21.485569132177716,""necessity_gain"":94.64595012821977,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":476.02488593254645,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":1000.4068740450032,""loco_min_swap_gain"":282.11063212597634,""necessity_gain"":1788.90073015278,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1^3""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-4""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":76.84280415909507,""necessity_passed"":false,""outside_nondegradation_passed"":false,""passed"":false,""reason"":""conditional necessity failed"",""swap_passed"":true,""term"":""I(x3>1)*x3^2""}]"
quadratic_role,0.3,100,4,balanced,single,24105,scsv-rcd-v7-no-probe,0.0,1.0,0.75,0.007015725279404669,3.7125922988290263,1,0,0,1.0,1.0,1.0,0.0,2.3930657140000164,4286276,I(x3>1)*x3^2;x1^3;x3^2,1;x3^2;x1^3;I(x3>1)*x3^2,,1;x3^2;x1^3;I(x3>1)*x3^2,x1;x1^3;x3^2;I(x3>1)*x3^2;sin(x2),,0.0,0,[],0.1546 + 0.5876·x₃² + 0.8052·x₁³ + 0.7888·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=0; anchor=1,x3^2,x1^3,I(x3>1)*x3^2; bank=x1,x1^3,x3^2,I(x3>1)*x3^2,sin(x2); source_linked=; accepted=; ambiguity=0; final=1,x3^2,x1^3,I(x3>1)*x3^2"
quadratic_role,0.3,100,4,balanced,single,24105,legacy-certificate,0.0,0.3333333333333333,0.25,0.02490881939994851,4.618290169221825,1,0,0,1.0,1.0,1.0,0.0,0.1189701970000101,142527,I(x3>1)*x3^2;sin(x1);x1,1;x1;I(x3>1)*x3^2;sin(x1),,,,,0.0,0,[],1.047 + 6.528·x₁ + 1.176·𝟙[x₃>1]·x₃² - 6.76·sin(x₁),target federated MSE reached
quadratic_role,0.3,100,4,balanced,single,24105,centralized-forward,1.0,1.0,1.0,0.0004909130341623898,3.2886404311704585,1,0,0,1.0,1.0,1.0,0.0,0.022282770999993318,0,I(x3>1)*x3^2;sin(x2);x1^3;x3^2,1;x1^3;I(x3>1)*x3^2;x3^2;sin(x2),,,,,0.0,0,[],0.1183 + 0.7992·x₁³ + 0.7969·𝟙[x₃>1]·x₃² + 0.5998·x₃² + 0.9043·sin(x₂),information criterion stopped
quadratic_role,0.1,100,4,balanced,quarter,24101,scsv-rcd-v7-full,1.0,1.0,1.0,5.6128498222267304e-05,0.36389873409790063,1,0,0,1.0,1.0,1.0,0.0,3.1738542470000084,4836971,I(x3>1)*x3^2;sin(x2);x1^3;x3^2,1;x3^2;sin(x2);x1^3;I(x3>1)*x3^2,,1;x3^2;sin(x2);x1^3;I(x3>1)*x3^2,x1;sin(x1);x3^2;sin(x2);x1^3;I(x3>1)*x3^2;x4,,0.0,0,[],0.01096 + 0.5924·x₃² + 0.9475·sin(x₂) + 0.7974·x₁³ + 0.7767·𝟙[x₃>1]·x₃²,"SCSV-RCD v7; probe_required=1; anchor=1,x3^2,sin(x2),x1^3,I(x3>1)*x3^2; bank=x1,sin(x1),x3^2,sin(x2),x1^3,I(x3>1)*x3^2,x4; source_linked=; accepted=; ambiguity=0; final=1,x3^2,sin(x2),x1^3,I(x3>1)*x3^2"
